Duration,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City,Ticket_Type
NA,Refunds up to 7 days before event,"Certificate: Course Completion Certificate Language: English Duration: 1 Day																						   Credits: 8 Course Delivery: Classroom/ Virtual Live / Onsite Course  Overview: Have you ever found that you had differences with another individual, whether a partner, a colleague, a friend, a child, a boss, or even a complete stranger? Then you have been confronted with the need to put our negotiation skills to work. Yes, negotiation is the way by which people settle disputes of any kind.  In this course, the participants will learn about successful negotiation techniques and use them effectively in different situations and with people of different levels of power. The participants will learn how their negotiation skills impact the organizations that they represent and their personalities. The course also reflects the different types of outcomes that are achieved while negotiating and understanding which of these outcomes can be accepted and which ones cannot be accepted. At last, but not least, the course also reflects on the influencing process and how things can be achieved without having the proper authority or power.  After a brief introduction, each participant has 1 to 2 minutes to introduce themselves and put their presentation and communication skills into practice among the audience for the first time (if the intake has included the requested video, this introduction will only be 1 minute).  Each module has been carefully selected based on the intake and skills gaps of the specific audience. Each section includes the presentation of two modules, followed by a break. After the final reflection, the class is dismissed.  Learning Objectives: Prerequisites: Participants must have attended professional training in Negotiation skills. Course Materials: Students will receive a course manual with presentation slides and reference materials. Examination: There is no examination for this course Technical Requirements: For eBooks: Internet for downloading the eBook Laptop, tablet, Smartphone, eReader (No Kindle) Adobe DRM-supported software (e.g. Digital Editions, Bluefire Reader) eBook download and activation instructions Agenda: Before We Begin Becoming a Better Negotiator Activities Conclusions				   Note: However, catering to the demands of busy professionals, our virtual training programs are as effective as face-to-face learning. Reach us at info@mangates.com for dates and details of instructor-led live Virtual Sessions.  If you would like to get this course customized and delivered exclusively for your group, we have an On-Site Training Option, you can reach us at info@mangates.com for more details about on-site or corporate training. Offers: Groups of 3 people 10% Discount Groups of 5 people 15% Discount Groups of 10 people 20% Discount Public Speaking Training: According to a 1973 survey by the Sunday Times of London, 41% of people list public speaking as their biggest fear. Forget small spaces, darkness, and spiders, standing up in front of a crowd and talking is far more terrifying for most people. Through this workshop your participants will become more confident and relaxed in front of an audience which will translate into a successful speaking event. Leading Effective Teams Training: This training based on leading teams will help you to develop anyone that leads a team or is involved in a leadership role. It is also useful for those that are about to embark on a position of leadership or need to develop their leadership skills. Train the Trainer Training: Whether you are preparing to be a professional trainer, or you are someone who does a bit of training as a part of their job, you always want to be prepared. Your participants will understand that training is a process where skills, knowledge, and attitudes are applied in a unique way. Presentation Skills Training: In a survey carried out amongst experienced, middle and senior executives, designed to determine the things that they feared most, public speaking came out as number one. Death was eighth on the list! So, most of us would rather die than stand up and present! Practical Sales Skills Training: These practical sales skills training has been developed for salespeople or people who are required to sell as part of their role. This course is applicable for both people relatively new to sales as well as those who have a lot of experience as the content is flexible enough to adapt to suit the audience. Conflict Management Training: Disagreements, differences of opinion and conflicting perspectives on key issues inevitably arise in any context where people are working together.
 Research has shown that workplace conflicts can become highly destructive. Negative emotions may be stirred up, poisoning team morale, creating stress and destroying relationships. Power Query and Power Pivot for Excel Training: Power BI (including Power Query & Power Pivot) are the biggest Excel news items in the last 10 years. They give Excel users the power to draw information out of multiple sources, link it together then perform calculations on it that can then be sliced & diced any way you want. Essential Management Skills Training: Every day, managers solve difficult problems, turn organisations around, and achieve astonishing performance. To be successful, every organisation needs good managers.
 Manager Management  Training: With this course, you will be able to provide the skills, guidance, and empowerment to your team of managers. They will then be better suited in leading and motivating their team and thus produce fantastic results. To be a successful manager means having a wide range of skills. Through this workshop, you will be able to disperse your knowledge and experience throughout your leadership team. Train the Trainer Training: Our Train-The-Trainer workshop will provide your participants the skills to help them deliver engaging and compelling workshops. Skills such as facilitating, needs analyses, and managing tough topics will give your trainees what they require to become a trainer themselves. Sales Presentation Mastery Training: Sales are the absolute most essential component of any business, and selling skills are the most highly valued skills in today’s business landscape. The world's fastest growing and most successful businesses have one thing in common: they have effective sales people that drive their business forward. Time Management Training: Personal time management skills are essential for professional success in any workplace. Those able to successfully implement time management strategies are able to control their workload rather than spend each day in a frenzy of activity reacting to crisis after crisis - stress declines and personal productivity soars! These highly effective individuals are able to focus on the tasks with the greatest impact to them and their organization. Internet Marketing Fundamentals Training: Marketing has changed dramatically over the last decade. Marketing is all about communicating, and the Internet has completely changed the way people communicate. The Internet is a marketer's dream come true, especially with social media, as you have a low-cost marketing tool that can reach a large audience. Essential Management Skills Training: These Essential Management Skills training suitable for anyone that works in a management or leadership role. They will provide the perfect foundation for new managers to develop and grow, while giving existing managers the chance to review their current skills and build on their performance.",536.99,862.01,GBP,Mangates,https://schema.org/EventScheduled,2024-03-13T09:00:00Z,2024-03-13T17:00:00Z,Negotiation Skills - Expert 1 Day Training in Glasgow,Our classroom  and corporate training provides you the opportunity to interact with instructors and benefit from face-to-face instruction.,https://www.eventbrite.com/e/negotiation-skills-expert-1-day-training-in-glasgow-tickets-755194114927,glasgow,Sold out
NA,Contact the organiser to request a refund.,"Your visit will take you through a thrilling interpretation of the characters and events of the battle, including a visit to our Battle Room, where you will watch a digitally re-created version of the battle. Battle experience Please note that the battle experience is a dark and loud environment. There’s very low lighting throughout and there are often loud, overlapping noises from the various battle scenes (including scenes of a violent nature). Unless otherwise requested, visitors should expect to be on their feet most of the time when touring the main experience space; a visit lasts approximately 60 minutes.",0,9.41,GBP,The Battle of Bannockburn,https://schema.org/EventScheduled,2024-03-12T14:00:00Z,2024-03-12T15:00:00Z,The Battle of Bannockburn Experience (March 2024),Stand shoulder to shoulder with Robert the Bruce on the site of his greatest victory,https://www.eventbrite.co.uk/e/the-battle-of-bannockburn-experience-march-2024-tickets-753811680027,glasgow,Sold out
1 hour 30 minutes,Contact the organiser to request a refund.,"Award-winning landscape and aerial photographer Shahbaz Majeed, whose images have been displayed all over the world, including on Scottish banknotes, takes us on a spectacular visual journey to show Scotland from a different perspective. From well-known locations to magical spots that have to be sought out, he presents a wide selection of images whilst sharing some of the memorable tales behind his work. He talks about his journey to date and how photography can be a powerful tool to make an emotional connection with people.",0,11.29,GBP,Royal Scottish Geographical Society,https://schema.org/EventScheduled,2024-03-13T19:30:00Z,2024-03-13T21:00:00Z,"Shahbaz Majeed: My Scotland, My Journey (Stirling)",How do you capture images of a place that is already so well photographed as Scotland?,https://www.eventbrite.co.uk/e/shahbaz-majeed-my-scotland-my-journey-stirling-tickets-696562696777,glasgow,NA
NA,No Refunds,"We offer a great day out for all the family, young and old! Train Safari, Crazy Golf, Go Karts, Animal Feeding, Trampoline's, Fortress, Jelly Belly's and much much more, there is absolutely loads to have a great day out! The new HAY BARN & SLEDGE SLOPE are now open! Please take care when selecting the day that’s best for you as bookings cannot be changed or refunded. Please see our Facebook page for the latest updates and information. Car Parking- £2 full day For groups over 25 people please get in touch to book with us directly. *By purchasing tickets you consent to us using your information for Covid-19 Track and Trace Measures if necessary *Members and prepaid paper tickets do not need to pre book, any other guests with you DO require an online booking. *Children under 2 years old do not need to book *Tickets CANNOT be rearranged in cases of poor weather *Last entry 1 hour before close, last train ride 1 hour before close. * Under 16s must be accommpanied by an adult *Although dogs are part of the family, I'm afraid we can't let them into the park due to our livestock - -------------------- 💐 We are super excited to be able to offer all visiting Mum's FREE entry on Mother's Day! 🌺 Every Mum must be accompanied by their child to qualify. 🌷No need to book a ticket for mum, just book everyone else as normal! 🌼 Member's - Mum's go free too, remember your valid card as usual - and child - still no need to book! ---------------------- 🐣 Join in the fun at our MASSIVE EGG HUNT! 🐥 Search for one of our 1000's of coloured eggs hidden around the park to get an Easter treat! Different colours get you different treats! What colour will you find? 🐰 Just for fun Bunny Hunt - How many can you find around the park? For any questions about park tickets, check out the FAQ on our website: www. clydevalleyfamilypark.co.uk",7.42,14.54,GBP,Clyde Valley Family Park,https://schema.org/EventScheduled,2024-03-12T10:00:00Z,2024-03-12T17:00:00Z,Clyde Valley Family Park - Select your date BEFORE “get tickets”,"Please read ALL info before selecting your tickets!
TICKETS ARE NOT TRANSFERABLE OR REFUNDABLE ONCE BOOKED CHOOSE YOUR TICKET DATE CAREFULLY",https://www.eventbrite.co.uk/e/clyde-valley-family-park-select-your-date-before-get-tickets-tickets-113663909814,glasgow,Sold out
NA,Contact the organiser to request a refund.,C﻿lyde Valley Family Park Postcode Bingo These tickets are for everyone - adults and children aged 2+.  T﻿icket's are only available to specific postcodes on specific dates. All details can be found on Facebook. A﻿ll terms & conditions can be found below and must be adhered to. For FAQ's please go to www.clydevalleyfamilypark.co.uk/faq,14.75,14.75,GBP,Clyde Valley Family Park,https://schema.org/EventScheduled,2024-03-12T10:00:00Z,2024-03-12T17:00:00Z,Clyde Valley Family Park Postcode Bingo,"Clyde Valley Family Park Postcode Bingo Tickets.
Tickets can only be purchased if your postcode has been selected! See Facebook for details",https://www.eventbrite.co.uk/e/clyde-valley-family-park-postcode-bingo-tickets-453909023107,glasgow,Sold out
NA,Contact the organiser to request a refund.,"we are here to help you to establish  business in Dubai - United Arab Emirates at affordable rates with better support services . In the last two decades, Dubai has transformed from a local trading community into one of the most attractive business destinations. Dubai is a business attraction for people who want to expand business in UAE, Africa and Asia.
 
 Due to its geographical location, Dubai is an ideal gateway between the west and east.  Dubai opens for you a market of 2.2 billion people. It is also the most preferred hub for import and export business which is highly lucrative.
 
 WHY SET UP BUSINESS IN DUBAI?
 
 So let’s examine the advantages to setup business in Dubai:
 
 1. Growing and Diverse Economy
 
 Dubai has shown exponential economic growth in the last few years. After the 2009 recession, it successfully jumped back and diversified away from the Oil business. Today, about 60% of Dubai’s GDP is formed by tourism, logistics, and transportation and of course trade.
 
 2. Legal Framework
 
 Dubai is constantly improving its Investment laws and incentives to encourage foreign investment. It became the first emirate in UAE to provide foreign ownership of land, stock and property.
 
 3. Tax- Regime
 
 Dubai has a benign or you can say lenient tax-regime. Whether you set up a joint company in mainland or set up a business in Free zone- everyone enjoys tax-free haven. The 0% tax structure and low import duties make it an ideal destination to setup business in Dubai.
 
 4. Free Zones
 
 Dubai homes over 20 free zones catering to various industrial sectors. Setting up a business in Dubai free Zones gives the foreign investor 100% ownership of their business. Along with they enjoy benefits of no tax and other facilities in these free zones.
 
 5. Physical Infrastructure.
 
 Dubai is known for its world-class infrastructure. It has the best road networks, airports, ports and telecommunication facilities. Further, Dubai is heavily investing to develop better infrastructure facilities making it an attractive destination for investors.
 
 6. Visionary Leaders
 
 The vision, perception and belief of Dubai’s leaders transformed it from a traditional trading community to the modern and vibrant city it is today. Their belief in the potential of the future has made Dubai, what it is today. Their visions continue to grow and so will the business in Dubai.
 
 If you’re looking to expand your business, Dubai is definitely the destination. Dubai with its relaxed immigration formalities, increased foreign ownership, relaxed tax structure and world-class network and infrastructure, provides the ideal climate for business setup. C﻿ALL US /EMAIL US TO BOOK APPOINTMENT - FREE",10,10,GBP,GLOCAL CORPORATE RESEARCH & INVESTIGATIONS PVT LTD,https://schema.org/EventScheduled,2024-03-13T10:00:00Z,2024-03-13T13:00:00Z,Business in Dubai - UAE (set up new or manage existing),SET UP BUSINESS IN DUBAI - UAE,https://www.eventbrite.co.uk/e/business-in-dubai-uae-set-up-new-or-manage-existing-tickets-714834197327,glasgow,Sold out
NA,Contact the organizer to request a refund.,"Join us on Wed Mar 13 2024 at 19:00 for a fun and inclusive evening of drawing. This event is all about celebrating diversity and embracing the beauty of the queer community through art. Whether you're an experienced artist or just starting out, everyone is welcome to come and sketch. Beginners very welcome!!  Materials provided on the evening but please bring your own sketchbook/paper. See ya there ✨✨",11.55,11.55,GBP,Skye Di Maio,https://schema.org/EventScheduled,2024-03-13T19:00:00Z,2024-03-13T21:00:00Z,Queer Life Drawing,A evening of cosy and inclusive life drawing to celebrate queer identities!,https://www.eventbrite.co.uk/e/queer-life-drawing-tickets-847661126247,glasgow,Sold out
1 hour,Contact the organizer to request a refund.,"SOS Dance is created by celebrity instructors who work with the stars, and all SOS licensee instructors go through an intensive training course to learn the backstage knowledge SOS master trainers have built up over the years of running the best dance classes in London and dancing for countless pop stars. We're bringing this sass-fueled dance concept straight to you in Falkirk, thanks to our incredible SOS-certified instructor, Elise! Your routine is to Beyoncé - MY HOUSE Most importantly, Elise and the SOS team know how to break dance choreography down so it's super easy to learn, even if you've never done a dance class before! At SOS, we're on a mission to empower a generation of women to believe in themselves through dance, so our job is to ensure you leave class ""buzzing"", feeling like an absolute Queen! ABSOLUTE BEGINNERS WELCOME. See you on the dance floor!",10,10,GBP,SOS Elise,https://schema.org/EventScheduled,2024-03-13T19:15:00Z,2024-03-13T20:15:00Z,SOS Dance Class with Elise // Beyoncé - MY HOUSE,"Learn how to BOSS the dance floor with certified SOS Dance instructor, Elise Henderson.",https://www.eventbrite.co.uk/e/sos-dance-class-with-elise-beyonce-my-house-tickets-861115398337,glasgow,NA
NA,Contact the organizer to request a refund.,"🏴󠁧󠁢󠁳󠁣󠁴󠁿Welcome to our Sikorski Art Class on Wednesday evening at the Sikorsky Club & Restaurant in front of Kelvingrove Park. We will be on the ground floor in a room on the right side.  Art classes start at 7 PM sharp, but you can arrive at 6 PM and get food or drinks in the Restaurant downstairs. Drinks can be taken from the bar downstairs.  Whether you're a seasoned artist or just looking to try something new, this class is perfect for all skill levels. Don't miss out on this unique opportunity to explore the world of art in a fun and interactive way. Reserve your spot today and join us at the Sikorski Polish Club in Glasgow!  The cost of the 2-hour art session is £15. You can buy a block of 5 classes for £50 (£10 each). Places are limited so please make sure that you reserve your spot. Best paid as a transfer to the Polish Society account.  In the title please add your full name and 'ART CLASS': POLISH SOCIAL & ED 80-07-73 00590260 Ref: ""YOUR NAME"" ART CLASS Bring your materials, although the event provides some basic stuff too. The topic of this class will be painting. You can bring paints, brushes, canvas or paper, and any materials you would like to use. Sikorski Art Club is a part of the Polish Social and Educational Society and art classes will be conducted in two languages. For more information check out our Facebook: Sikorsky Art Club and follow us on Instagram @sikorski_art_club 🇵🇱Witamy na naszych zajęciach artystycznych w Klubie Sikorskiego w środowy wieczór w Sikorsky Club & Restaurant przed Kelvingrove Park. Będziemy na parterze w pokoju po prawej stronie. Zajęcia plastyczne rozpoczynają się punktualnie o 19:00, ale można przyjechać o 18:00 i zaopatrzyć się w jedzenie lub napoje w Restauracji na dole. Napoje można pobrać z baru na parterze. Niezależnie od tego, czy jesteś doświadczonym artystą, czy po prostu chcesz spróbować czegoś nowego, te zajęcia są idealne dla wszystkich poziomów umiejętności. Nie przegap tej wyjątkowej okazji, aby poznać świat sztuki w zabawny i interaktywny sposób. Zarezerwuj miejsce już dziś i dołącz do nas w Klubie Polskim Sikorski w Glasgow! Koszt 2-godzinnej sesji plastycznej wynosi 15 funtów. Możesz kupić blok 5 zajęć za 50 £ (10 £ za sztukę). Liczba miejsc jest ograniczona, więc upewnij się, że zarezerwujesz swoje miejsce. Najlepiej płatne przelewem na konto Towarzystwa Polskiego.  W tytule prosimy o podanie imienia i nazwiska oraz 'ART CLASS' POLSKA SPOŁECZNOŚĆ I ED 80-07-73 00590260 Ref: ZAJĘCIA ARTYSTYCZNE „TWOJE IMIĘ”. Zabierz ze sobą swoje materiały, chociaż wydarzenie zapewnia również podstawowe rzeczy. Tematem zajęć będzie malarstwo lub rysunek. Można zabrać ze sobą farby, pędzle, płótno lub papier oraz wszelkie materiały, których chcesz użyć. Klub Artystyczny Sikorski jest częścią Polskiego Towarzystwa Społeczno-Oświatowego, a zajęcia plastyczne będą prowadzone w dwóch językach. Więcej informacji znajdziesz na naszym Facebooku: Sikorsky Art Club i śledź nas na Instagramie @sikorski_art_club",16.96,54.88,GBP,Sikorski Art Club,https://schema.org/EventCancelled,2024-03-13T19:00:00Z,2024-03-13T21:00:00Z,Sikorski Art Class,We’ll be creating 3D drawings on paper. Discover the art of Tamara de Lempicka.,https://www.eventbrite.co.uk/e/sikorski-art-class-tickets-843766296707,glasgow,Sold out
NA,Contact the organiser to request a refund.,"Wednesday 13th March 2024 -  Glasgow (venue to be confirmed) 9.30am - 4.00pm Essential learning for professionals and family members who support young people with additional support needs.  Young people with additional needs and their parents share their powerful experiences and personal learning of what helps and hinders the process of ‘letting go.’ Using our new transitions framework you will gain practical skills and resources to enable young people and families to prepare for and succeed in lifes big changes, including: - Leaving school or college - Joining social activities - Building relationships - Getting a job - Moving home. Delivered alongside staff from the Scottish Transitions Forum, Scotland's experts on improving support for young people with additional needs. Who is this for? Parents and carers of young people aged 14+ with additional support needs, and all the professionals who support them.  Cost:  Our Trainers  Alexander Warren is an actor, a teacher and a Hearts fan (please don’t hold that against him)! He runs his own business, AJP Dreams, to inspire young people to go for their dreams and to encourage families and professionals to listen and help - in particular, to imagine bigger and not simply make do with what appears realistic.   David Warren  is a retired computer scientist. His son Alexander inspires people across Scotland by sharing his life story and experiences of living with a learning disability. David occasionally helps him write his presentations and gives a ""parent's view"". He is immensely proud of how his son has overcome his disadvantages in life, and his commitment to helping others.    Scott Richardson-Read co-facilitates the Scottish Transitions Forum, primarily working with a group of young people called the Divergent Influencers to ensure disabled and autistic voices are heard when it comes to transition. He works alongside professionals, software developers, academics, policy makers, local authorities, Scottish Government and third sector organisations to make sure growing up for young disabled, autistic, and other young people with additional support needs is the best it can be.  What you will learn.",20,150,GBP,ARC Scotland,https://schema.org/EventCancelled,2024-03-13T09:30:00Z,2024-03-13T16:00:00Z,Learning to let go - Glasgow,Learn first hand from young people and parents! New approaches to support young people and their families take steps to greater independence,https://www.eventbrite.co.uk/e/learning-to-let-go-glasgow-tickets-718459811637,glasgow,Sold out
1 hour 30 minutes,Contact the organiser to request a refund.,"When: Wednesday 13 March, 2.00-3.30pm Where: Abbot House workshop, 13 Maygate, Dunfermline Who: Adult 18+ Join Dunfermline based multi award-winning beekeeper Gael Wilkinson of Kin Bees for a truly unique experience. We’ll be understanding what honey is, why and how honey is made and the harvesting process. What makes a good honey. Not forgetting the do’s and dont's of honey. Just like fine wine, every batch of honey is unique and we’ll be sampling and comparing some exciting multi and mono-floral honeys from across the UK and the world, pairing them with a selection of cheeses and fruits while appreciating all of the bees delicious work. Part of Fife Food and Drink Week. Gael's bio After beginning working life in live music events (Oasis, Prince, U2, Paul Weller etc) and some years in Scottish Television’s development and distribution arm I took a career break to be a full-time mum. Finding myself at a loose end in the Middle East I entered the world of entrepreneurship and set up an Import/Export business and an interior design store GECKO. I’ve created house party settings for Omani Royalty and furnished the terrace at The British Ambassadors’ Residence for the Queen’s visit. After years of traveling far-flung shores and a mid-life slog through the world of University, like so many great ideas, Kin began as a hobby and became a passion. When I started with a single colony I had no idea that this cluster of bees and my painted hive was going to grow into an award-winning business with apiaries all around Dunfermline, West Fife and West Lothian and I certainly had no idea of the amazing connections around the world that bees would create for me. I adore bees and being a beekeeper and I think you can taste my enthusiasm and passion in every jar of Kin award-winning honey! PS Yes! I am really allergic to bee stings! Find out more about Kin Bees",8,8,GBP,Dunfermline & West Fife Wellbeing through Heritage,https://schema.org/EventScheduled,2024-03-13T14:00:00Z,2024-03-13T15:30:00Z,Show Me The Honey,Join Dunfermline based multi award-winning beekeeper Gael Wilkinson of Kin Bees for a truly unique honey talk and tasting experience.,https://www.eventbrite.co.uk/e/show-me-the-honey-tickets-763988438987,glasgow,NA
1 hour 15 minutes,Contact the organiser to request a refund.,"Join Alice from Alice Rainbow Yoga for a morning of sharing and connecting together in the present moment. In a small group, around a herbal warm drink and some delicious treats, you will explore mindful eating and reflect on your experiences. Mindfulness brought to you by Alice Rainbow Yoga with treats by Bevis Bakes. Part of Fife Food & Drink Week.",7.21,7.21,GBP,Dunfermline & West Fife Wellbeing through Heritage,https://schema.org/EventScheduled,2024-03-13T10:00:00Z,2024-03-13T11:15:00Z,Mindful Breakfast,"Let's gather and slow down our morning with Mindful Breakfast, an introduction to mindfulness and meditation using our senses.",https://www.eventbrite.co.uk/e/mindful-breakfast-tickets-802998459007,glasgow,NA
NA,Refunds up to 7 days before event,"Certificate: Course Completion Certificate Language: English Duration: 1 Day Credits: 8 Course Delivery: Classroom / Virtual / On-Site Course Overview: This interview skills training will help your learners to develop their selection interviewing techniques. you will also develop many of the skills and techniques that will help you to use the structure effectively. Course Contents:  The selection of new employees can be a long drawn out and expensive process.  This means that we must do everything we can to ensure that when we do make a decision we choose the right person. Having gone to all the trouble of working through a selection process there is nothing worse than taking on a new employee who turns out   to be unsuitable. A robust selection process will minimise the risk of this happening and, of course, effective interviewing needs to be part of that. If you handle selection interviewing in a logical, structured and professional way the risk of choosing the wrong person is much smaller. This interview skills training concentrates on developing interview techniques. Although we will briefly touch on the laws of discrimination a detailed discussion of it is outside of the scope of this programme. Similarly the topics of Diversity and Equality of Opportunity will only be covered briefly. We concentrate on competency based interviewing skills in these training. This is sometimes described as behavioural, situational or job related interviewing. Course Topics: Course Feature: By the end of this Interview Skills training you will be able to: Certification: Once after the training you receive course completion certificate from Academy for Pros Who can Attend? Anybody who is interested in learning Interview Skills. Note: However, catering to the demands of busy professionals, our virtual training programs are as effective as face-to-face learning. Reach us at info@academyforpros.com for dates and details of Instructor Led Live Virtual Sessions.  If you would like to get this course customized and delivered exclusively for your group, we have an On-Site Training Option you can reach us at info@academyforpros.com for more details about on-site or corporate training. Offers: Groups of 3 people 10% Discount Groups of 5 people 15% Discount Groups of 10 people 20% Discount",536.99,862.01,GBP,Academy for Pros,https://schema.org/EventScheduled,2024-03-13T09:00:00Z,2024-03-13T17:00:00Z,Interview Skills 1 Day Training in Dunfermline,Our classroom training provides you the opportunity to interact with instructors and benefit from face-to-face instruction.,https://www.eventbrite.ca/e/interview-skills-1-day-training-in-dunfermline-tickets-744357552477,glasgow,Sold out
NA,Refunds up to 7 days before event,"Certificate: Course Completion Certificate Language: English Duration: 1 Day																						   Credits: 8 Course Delivery: Classroom/ Virtual Live / Onsite Course Overview: This interview skills training will help you to learn and develop your selection interviewing techniques. You will also develop many of the skills and techniques that will help you to use the structure effectively. Course Contents:  The selection of new employees can be a long drawn out and expensive process.  This means that we must do everything we can to ensure that when we do make a decision we choose the right person. Having gone through all the trouble of working through a selection process there is nothing worse than taking on a new employee who turns out to be unsuitable. A robust selection process will minimize the risk of this happening and, of course, effective interviewing needs to be part of that. If you handle selection interviewing in a logical, structured, and professional way the risk of choosing the wrong person is much smaller. This interview skills training concentrates on developing interview techniques. Although we will briefly touch on the laws of discrimination a detailed discussion of it is outside of the scope of this program. Similarly, the topics of Diversity and Equality of Opportunity will only be covered briefly. We concentrate on competency based interviewing skills in this training. This is sometimes described as behavioral, situational, or job related interviewing. Course Topics: Similar Circles – This icebreaker requires some listening and questioning and therefore provides a very relevant start to the training. The Selection Interview – We explain what a selection interview is with particular reference to competency based interviewing. The learners then participate in an activity to identify the benefits and drawbacks of this approach before looking at ways to overcome those drawbacks. Diversity and Equality of Opportunity – In this brief look at the topic Yare reminded of the importance of treating job candidates fairly. The PRICE structure – Learners are introduced to our PRICE structure. PRICE organization – In this activity learners consider 37 action cards that describe behaviors and techniques that may be used by interviewers. Their task is to fit these cards within the context of the PRICE structure. This will help them to develop a good understanding of PRICE and how they may be able to use it. Wrinkle Chaser – You conduct a short interview activity to demonstrate the difficulty of interviewing without adequate preparation. The Selection Process – Learners are reminded that interviews are a part of a selection process and do not normally stand alone Question Plans – Preparing a question plan is identified as key to good preparation. Participants are encouraged to use a structured approach supported by our Question Plan template. First Impressions – Learners take part in activities to help them consider both the importance of making the right first impressions on candidates and the danger that interviewers can be unduly influenced by their first impressions of interviewees. We also look at rapport building at the start of the interview. Traffic Lights – In this activity learners consider nine different question types and decide whether they should be used in interviews. Effective Listening – Learners identify barriers to effective listening and ways to overcome those barriers. The Close Phase – This provides advice on what to cover with the candidate at the end of the interview. The Evaluation Phase – Learners are encouraged to suspend judgement until the interview is over. They are then taken through an approach for evaluating and scoring the interview linked to their question plan. Interview Practice – Learners take part in two or three interview simulations. They act as interviewer once and then as an interviewee and/or observer. Each of these roles gives them a different perspective of interviewing and will help them to apply the principles covered in this programme when they conduct real selection interviews in the workplace. Course Feature: By the end of this Interview Skills training you will be able to: Note: However, catering to the demands of busy professionals, our virtual training programs are as effective as face-to-face learning. Reach us at info@mangates.com for dates and details of Instructor Led Live Virtual Sessions.  If you would like to get this course customized and delivered exclusively for your group, we have an On-Site Training Option, you can reach us at info@mangates.com for more details about on-site or corporate training. Offers: Groups of 3 people 10% Discount Groups of 5 people 15% Discount Groups of 10 people 20% Discount Public Speaking Training: According to a 1973 survey by the Sunday Times of London, 41% of people list public speaking as their biggest fear. Forget small spaces, darkness, and spiders, standing up in front of a crowd and talking is far more terrifying for most people. Through this workshop your participants will become more confident and relaxed in front of an audience which will translate into a successful speaking event. Leading Effective Teams Training: This training based on leading teams will help you to develop anyone that leads a team or is involved in a leadership role. It is also useful for those that are about to embark on a position of leadership or need to develop their leadership skills. Train the Trainer Training: Whether you are preparing to be a professional trainer, or you are someone who does a bit of training as a part of their job, you always want to be prepared. Your participants will understand that training is a process where skills, knowledge, and attitudes are applied in a unique way. Presentation Skills Training: In a survey carried out amongst experienced, middle and senior executives, designed to determine the things that they feared most, public speaking came out as number one. Death was eighth on the list! So, most of us would rather die than stand up and present! Practical Sales Skills Training: These practical sales skills training has been developed for salespeople or people who are required to sell as part of their role. This course is applicable for both people relatively new to sales as well as those who have a lot of experience as the content is flexible enough to adapt to suit the audience. Conflict Management Training: Disagreements, differences of opinion and conflicting perspectives on key issues inevitably arise in any context where people are working together. Research has shown that workplace conflicts can become highly destructive. Negative emotions may be stirred up, poisoning team morale, creating stress and destroying relationships. Power Query and Power Pivot for Excel Training: Power BI (including Power Query & Power Pivot) are the biggest Excel news items in the last 10 years. They give Excel users the power to draw information out of multiple sources, link it together then perform calculations on it that can then be sliced & diced any way you want. Essential Management Skills Training: Every day, managers solve difficult problems, turn organisations around, and achieve astonishing performance. To be successful, every organisation needs good managers. Manager Management  Training: With this course, you will be able to provide the skills, guidance, and empowerment to your team of managers. They will then be better suited in leading and motivating their team and thus produce fantastic results. To be a successful manager means having a wide range of skills. Through this workshop, you will be able to disperse your knowledge and experience throughout your leadership team. Sales Presentation Mastery Training: Sales are the absolute most essential component of any business, and selling skills are the most highly valued skills in today’s business landscape. The world's fastest growing and most successful businesses have one thing in common: they have effective sales people that drive their business forward. Time Management Training: Personal time management skills are essential for professional success in any workplace. Those able to successfully implement time management strategies are able to control their workload rather than spend each day in a frenzy of activity reacting to crisis after crisis - stress declines and personal productivity soars! These highly effective individuals are able to focus on the tasks with the greatest impact to them and their organization. Internet Marketing Fundamentals Training: Marketing has changed dramatically over the last decade. Marketing is all about communicating, and the Internet has completely changed the way people communicate. The Internet is a marketer's dream come true, especially with social media, as you have a low-cost marketing tool that can reach a large audience.",536.99,862.01,GBP,Mangates,https://schema.org/EventScheduled,2024-03-13T09:00:00Z,2024-03-13T17:00:00Z,Interview Skills 1 Day Training in Dunfermline,Our classroom  and corporate training provides you the opportunity to interact with instructors and benefit from face-to-face instruction.,https://www.eventbrite.com/e/interview-skills-1-day-training-in-dunfermline-tickets-762068666897,glasgow,Sold out
