Duration,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City,Ticket_Type
1 hour 30 minutes,NA,"Come support our latest GIT 201 course graduates at their class show! Doors 7pm Show 7:30pm Venue: The Old Hairdressers (Upstairs) FREE to attend! **Followed by 301 Grad Show, doors 8.30, show 8.45, FREE!** -- @improvglasgow improvglasgow.co.uk twitter.com/improvglasgow instagram.com/improvglasgow",0,0,GBP,Glasgow Improv Theatre,https://schema.org/EventScheduled,2024-03-12T19:00:00Z,2024-03-12T20:30:00Z,201 Grad Show,Come support our latest GIT 201 course graduates at their class show!,https://www.eventbrite.co.uk/e/201-grad-show-tickets-822977476787,glasgow,NA
30 minutes,NA,"Fun FREE Bookbug session. 30mins of songs, rhymes and a Story for babies and toddlers and their families. Places are limited and must be booked via Eventbrite. To ensure our sessions are available to as many families as possible we ask that only one adult attends with their child(ren). Due to high demand for these limited places we ask you to only book one session per week per family(Gaelic Session exempt) Please do not attend the session if you are experiencing COVID symptoms",0,0,GBP,WDC Bookbug,https://schema.org/EventScheduled,2024-03-12T10:00:00Z,2024-03-12T10:30:00Z,Clydebank Library Bookbug Session,Clydebank Library Bookbug session,https://www.eventbrite.co.uk/e/clydebank-library-bookbug-session-tickets-858638399567,glasgow,NA
3 hours,NA,"Stepping into the industry for the first time, along with the idea of setting up a self-employed PT business, can be somewhat overwhelming. That’s why, at PureGym, we offer the opportunity to have the best of both worlds inside one club. This introduction will give you all the information you need to know on how running a PT business at PureGym works, and what we are looking for in the people that come on board with us as Fitness Coaches. At PureGym, we have over 1 million Members and over 1 Million reasons why we are the best company for Personal Trainers across the UK. Towards the end of the day, you will also have the opportunity to interview for a position for our new site PureGym Airdrie This is taking place at PureGym Motherwell as the event holder. Register your place today and we look forward to seeing you.",0,0,GBP,PureGym,https://schema.org/EventScheduled,2024-03-12T11:00:00Z,2024-03-12T14:00:00Z,PureGym Airdrie Hiring Event,PureGym Airdrie Hiring Event,https://www.eventbrite.com/e/puregym-airdrie-hiring-event-tickets-840506235777,glasgow,NA
2 hours,NA,"join us with artist Trackie McLeod for a pie personalisation session as we celebrate a co-created dish born from our partnership with Willy’s Pies hold onto your bonnet as we present the chicken katsu curry + the mushroom, edamame + kimchee pie. it’s a pie & mash-up you don't want to miss 😉 food + refreshments provided  for any questions or dietary requirements please email ella.light@wagamama.com this event is 18+ only",0,0,GBP,wagamama,https://schema.org/EventScheduled,2024-03-12T20:00:00Z,2024-03-12T22:00:00Z,say aye to the pie | trackie x wagamama takeover | 8pm slot,pie personalisation workshop with artist Trackie McLeod,https://www.eventbrite.co.uk/e/say-aye-to-the-pie-trackie-x-wagamama-takeover-8pm-slot-tickets-858401450847,glasgow,NA
NA,NA,"Join me for a tour that explores the history, architecture and culture of Glasgow, an ancient city with a modern heart. There is so much to explore and so many places to visit. The walk starts in George Square, the very centre of Glasgow’s Georgian New Town, known today as The Merchant City, then onto Queen Street, along Ingram Street and down Candleriggs towards the Trongate and Glasgow Cross, then onto High Street, the main thoroughfare of Medieval Glasgow and then back towards the Merchant City. (This tour is free to book, but donations are welcome and encouraged after the tour. The tour guide will have a cash machine available, so no need to carry cash)",0,0,GBP,me,https://schema.org/EventScheduled,2024-03-12T14:00:00Z,2024-03-12T16:30:00Z,The Magnificent and Mysterious History of Glasgow,Join me for an intriguing journey through the captivating and enigmatic history of Glasgow.,https://www.eventbrite.com/e/the-magnificent-and-mysterious-history-of-glasgow-tickets-796103826977,glasgow,Sold out
45 minutes,NA,"Come along and cosy down to hear cheery stories and fantastical tales. Perhaps you will be taken on an adventure with pirate dinosaurs and magical fairies, or go on a bear hunt with a brave princess and a grumpy dragon. Our sessions are fun, interactive and guaranteed to set your child’s imagination soaring. Storytime is aimed at children aged three to seven, but may be suitable for slightly older children, please ask a member of the Storytime team if you are unsure. One ticket per child To ensure our sessions are available to as many families as possible we ask that only one adult attends with their child Contact: learning.development@west–dunbarton.gov.uk",0,0,GBP,Learning Development,https://schema.org/EventScheduled,2024-03-12T15:30:00Z,2024-03-12T16:15:00Z,"Storytime, Clydebank Library, Tuesday 12th March, 3:30 - 4:15pm","Calling all parents and children!  Join us for 45 minutes of stories, crafts, activities and fun.",https://www.eventbrite.co.uk/e/storytime-clydebank-library-tuesday-12th-march-330-415pm-tickets-796064760127,glasgow,NA
30 minutes,NA,"Fun, FREE Bookbug session. 30mins of songs, rhymes and a story for babies and toddlers and their families. Due to high demand for places we ask you to only book one session per week per family (Gaelic sessions exempt) Please do not attend if you are experiencing COVID symptoms.",0,0,GBP,WDC Bookbug,https://schema.org/EventScheduled,2024-03-12T10:00:00Z,2024-03-12T10:30:00Z,Alexandria Library Bookbug Sessions,Alexandria Library Bookbug Session,https://www.eventbrite.co.uk/e/alexandria-library-bookbug-sessions-tickets-858638519927,glasgow,NA
NA,NA,"This March, Experience the Next Generation of Ford Commercial Vehicles. Get behind the wheel of the future at the All-New Ford Transit Custom and Courier Test Drive Event!  Experience the power and innovation of the completely redesigned Transit Custom and Transit Courier firsthand.  Explore the spacious cargo areas and test-drive the latest technology features designed to boost your productivity and comfort.  This event is the perfect opportunity for businesses and individuals to discover which new Transit best fits their needs.  Don't miss this chance to be among the first to experience the future of vans!",0,0,SGD,Evans Halshaw Ford Transit Centre,https://schema.org/EventScheduled,2024-03-12T09:00:00Z,2024-03-12T16:00:00Z,Next Generation Test Drive Event Glasgow,Experience the future of commercial vehicles at Evans Halshaw Next Generation Test Drive Event!,https://www.eventbrite.co.uk/e/next-generation-test-drive-event-glasgow-tickets-851645022187,glasgow,Sold out
NA,NA,"This March, Experience the Next Generation of Ford Commercial Vehicles. Get behind the wheel of the future at the All-New Ford Transit Custom and Courier Test Drive Event!  Experience the power and innovation of the completely redesigned Transit Custom and Transit Courier firsthand.  Explore the spacious cargo areas and test-drive the latest technology features designed to boost your productivity and comfort.  This event is the perfect opportunity for businesses and individuals to discover which new Transit best fits their needs.  Don't miss this chance to be among the first to experience the future of vans!",0,0,SGD,Evans Halshaw Ford Transit Centre,https://schema.org/EventScheduled,2024-03-12T09:00:00Z,2024-03-12T16:00:00Z,Next Generation Test Drive Event Coatbridge,Experience the future of commercial vehicles at Evans Halshaw Next Generation Test Drive Event!,https://www.eventbrite.co.uk/e/next-generation-test-drive-event-coatbridge-tickets-851640127547,glasgow,Sold out
30 minutes,NA,"Fun FREE Bookbug session. 30mins of songs, rhymes and a Story for babies and toddlers and their families. Places are limited and must be booked via Eventbrite To ensure our sessions are available to as many families as possible we ask that only one adult attends with their child(ren). Due to high demand for these limited places we ask you to only book one session per week per family(Gaelic Session exempt) Please do not attend the session if you are experiencing COVID symptoms",0,0,GBP,WDC Bookbug,https://schema.org/EventScheduled,2024-03-12T13:30:00Z,2024-03-12T14:00:00Z,Faifley Library Bookbug Session,Faifley Library Bookbug session,https://www.eventbrite.co.uk/e/faifley-library-bookbug-session-tickets-858638279207,glasgow,NA
NA,NA,"Join the first of our 2024 Huawei Advanced Installer Training events. Whether you are a seasoned installer or just starting out, this hands-on training will provide invaluable experience, insights and practical skills to enhance your installation techniques and qualify as a Huawei installer. During this session, you will have the opportunity to discuss installation techniques with industry experts and explore the latest range of Huawei residential inverters, battery storage, optimisers, Fusion Solar and commissioning. Midsummer will also introduce the latest release of the Pro tier in Easy PV and a chance to explore the new features. Coffee, snacks and lunch will be provided, so come along and enjoy the day. Our aim at Midsummer is to educate and enable as many people as possible to harness, store, and intelligently use renewable energy. Use Easy-PV created by us to design PV arrays, buy full kits for installation, and interact with customers all on one platform.",0,0,GBP,Midsummer Energy,https://schema.org/EventScheduled,2024-03-12T09:30:00Z,2024-03-12T16:00:00Z,Huawei Advanced Installer Training | SKE + Midsummer Glasgow,Get to know the Huawei range of inverters and battery storage solutions,https://www.eventbrite.co.uk/e/huawei-advanced-installer-training-ske-midsummer-glasgow-tickets-852849976237,glasgow,Sold out
3 hours 30 minutes,NA,"Join us on Project Studio's first trip! All past participants are invited to come on a trip to Sculpture House in Paisley. Sculpture House is run by an artists collective with a passion for sculpture and social inclusion. It has a range of facilities and spaces that support lots of different activities. The artists - including former Project Studio artist Nick Evans, along with Laura Aldridge, James Rigler, and Laura Spring work alongside community partners to develop the House into a living work of art. It also has a dye garden to grow plants that can be used for printing and dyeing textiles. The trip is a chance to see an artists collective in action, explore the studios and workspaces, take part in a creative activity and hear about the House's many amazing projects. Participants will be collected by bus from Hermitage Acdemy at 3.30, returning to Helensburgh Train Station by 7pm. Further stops can be arranged at Garelochhead and onto to Cove and Kilcreggan. We'll stop off for fish and chips on the way home - our treat. --- Project Studio is a Cove Park programme for teenagers (aged 13-16) in our local area made possible with a generous award from the National Lottery Community Fund. Launched in June, Project Studio offers free monthly creative activity including workshops, trips, and events centred around self-expression and creating community for teenagers interested in the arts, activism, environmentalism, and wellbeing. This programme is supportive to young people with ADHD, dyslexia, and autism. Please let us know how we can support you best.",0,0,GBP,Cove Park,https://schema.org/EventScheduled,2024-03-12T15:30:00Z,2024-03-12T19:00:00Z,Project Studio Youth Programme - Sculpture House Trip,"Project Studio is a monthly, youth-led group for creative young people in Helensburgh and the Rosneath Peninsula, aged 13-16!",https://www.eventbrite.co.uk/e/project-studio-youth-programme-sculpture-house-trip-tickets-838569171967,glasgow,NA
NA,NA,"Do you know that public speaking is the number 1 fear that people have? People are more scared of public speaking than dying!!! (Dying is the second highest fear and fear of spiders is third)
 
 Are you ready to overcome this fear and practice public speaking, improve your communication and build leadership skills in a safe, fun & friendly environment?
 
 Toastmasters will give you the skills and confidence you need to effectively express yourself in any situation. Whether you are a mature manager, student, young professional, career advancer or looking to make an impact in your community, Toastmasters is the most efficient, supportive, enjoyable and affordable way of gaining great communication skills. You’ll improve your interpersonal communication and be more persuasive and confident when giving speeches.
 
 Each meeting gives opportunities to:
 
 Give one-to-two-minute, impromptu speeches about assigned topics.
 Present prepared speeches based on projects that cover topics such as speech organization, vocal variety, language, gestures and persuasion.
 Offer constructive evaluation by an evaluator who points out speech strengths and offers suggestions for improvement.
 http://clydecommunicators.toastmasterclub.org
 
 Take the  first step  to becoming a better speaker. Come along to the meeting  and you will discover for yourself how we can help you to improve in a safe, fun, friendly, supportive environment.",0,0,USD,Glasgow Clyde Toastmasters Club,https://schema.org/EventScheduled,2024-03-12T19:00:00Z,2024-03-12T21:30:00Z,Glasgow Clyde Toastmasters - Public Speaking Meeting,Become a better speaker - Where leaders are made!,https://www.eventbrite.co.uk/e/glasgow-clyde-toastmasters-public-speaking-meeting-tickets-735414754327,glasgow,Sold out
NA,NA,"In this workshop, participants will learn to: If you want a quick strategy session, just go to freeme.co to set up a schedule or click here. Go on... it's totally free! You can also join our Facebook group called Time Management Rocket Fuel if you would like to continue to get more tips and tools for doing more of what is important to you in less time and with less stress.",0,0,USD,Chad Earhart Company,https://schema.org/EventScheduled,2024-03-12T23:00:00Z,2024-03-13T00:00:00Z,How The Top 1% Of Leaders Manage Their Time Like Clockwork Using T5 System,You will learn essential skills that will increase your productivity so you have more margin in your life and business.,https://www.eventbrite.com/e/how-the-top-1-of-leaders-manage-their-time-like-clockwork-using-t5-system-tickets-417749248247,glasgow,Sold out
NA,NA,"Adult gymnastics classes in a fully equipped facility. Suitable for beginners or experienced, ages 16+. Runs Tuesdays and Thursdays nights, 8pm - 9.45pm . PLEASE READ: While it is free to book a ticket, the total price of each session is £10 per person. Upon booking a ticket, you will be given details to complete payment via BACS transfer to CoGGC club account via confirmation email (or cash can be paid on arrival). Outstanding payments will mean we can not allow you to attend sessions until payments are settled. UPDATE: As of 14th February 2023, we require attendees have an active membership with British Gymnastics, minimum Recreational Gymnast level membership (starting from £22 annually, renewed every September). Newcomers are permitted to attend two ""taster sessions"" before being required to have a membership to attend further sessions. You must still pay admisson of £10 for these sessions. https://www.british-gymnastics.org/gymnet/register/registerstart You can either sign up as a new member or renew a previous membership via the link and assign yourself to City of Glasgow Gymnastics Club as a ""gymnast"". Those returning after two intial sessions without a BG membership will not be a permitted to attend. Please feel free to ask any questions about the class via Eventbrite or our social media channels. Facebook: https://www.facebook.com/adultgymcoggc/ Insta: @coggc_adults",0,0,GBP,City of Glasgow Gymnastics Club,https://schema.org/EventScheduled,2024-03-12T20:00:00Z,2024-03-12T21:45:00Z,Adult Gymnastics Class,NOTICE:  Booking  spaces is free but ALL sessions are £10 per person. Please pay via BACS transfer prior to class or cash on arrival.,https://www.eventbrite.co.uk/e/adult-gymnastics-class-tickets-326082640957,glasgow,Sold out
NA,NA,"I﻿f you love Minecraft and want to meet other builders, then Minecraft is the place for you.   All you have to do is bring a device with Minecraft installed. E﻿ach session is £2.10 or £1.50 concession rate per child which is payable on the day at the library. A﻿ged 8+",0,0,GBP,East Dunbartonshire Libraries,https://schema.org/EventScheduled,2024-03-12T15:30:00Z,2024-03-12T16:30:00Z,Minecraft @ Milngavie Library,Minecraft @Milngavie Library Aged 8+,https://www.eventbrite.co.uk/e/minecraft-milngavie-library-tickets-438537295857,glasgow,Sold out
NA,NA,"Join us on the 2nd Tuesday of the month (6-8pm) at Kinning Park Complex a relaxed monthly meetup where we get together to have a chat with old friends or make new ones. Occasionally we host optional activities or have someone along to speak about something. We’ll be at the beautiful Kinning Park Complex – a historic former school less than a minute’s walk from Kinning Park Underground subway station. It would be great to see you there, to share some stories and to catch up. T ea, coffee and snacks provided. All LGBTQ+ people aged 16+ in Glasgow are welcome to join us. We welcome the entire diversity of the lesbian, gay, bisexual and transgender (LGBT) community including non-binary, queer, intersex, asexual people and all identities under the LGBTQIA+ umbrella. We also welcome people who are exploring or aren't sure about their sexual orientation/gender identity, or who do not use labels for either. Spaces are limited to 25 people so we need you to register in advance. Use this Eventbrite form to register. Registration is for 1 person only. If you wish to book for someone, please make another registration using their name. After registration, you will receive a confirmation email. You can also contact the event organiser Eve at eve@lgbthealth.org.uk, or phone 07599 276 189 (Monday to Thursday) and leave a message for Eve. If something changes and you can no longer attend the event, please cancel your space on Eventbrite or let Eve know as soon as you can so your space becomes available for someone else. The event is hosted at Kinning Park Complex. We will send more information about the venue and how to access the event after you register. The venue and our event features:♿ Wheelchair accessible🚾 Gender neutral toilets🚼 Baby changing facilities🚿 Showers available🅿️ 2 parking spaces on the ground (priority to those with accessibility needs) If there is anything you need to talk to us in advance of the event, please contact Eve:📧 email eve@lgbthealth.org.uk📞 phone 07599 276 189 (Monday to Thursday)",0,0,GBP,LGBT Health and Wellbeing,https://schema.org/EventScheduled,2024-03-12T18:00:00Z,2024-03-12T20:00:00Z,Rainbow Spoon,A monthly informal social space for LGBTQ+ people (16+) in Glasgow,https://www.eventbrite.co.uk/e/rainbow-spoon-tickets-592811714797,glasgow,Sold out
NA,NA,"The guide for the Glasgow Walking tour in English will be waiting for you at the meeting point (George Square, between the Lions Statue). Please, arrive 10 minutes before the tour starts. Thank you.",0,0,GBP,Blubale,https://schema.org/EventScheduled,2024-03-12T10:30:00Z,2024-03-12T12:30:00Z,Glasgow Free Tour,Daily Glasgow Free Walking tour in English (tip-based),https://www.eventbrite.co.uk/e/glasgow-free-tour-tickets-672238442277,glasgow,Sold out
NA,NA,"A friendly and experienced member of staff will meet you at the Library entrance and take you on a tour of the Library building, highlighting our excellent resources, facilities, services and spaces.  Please arrive a few minutes in advance of your tour, and report to the Welcome Desk at the Library entrance on Hillhead Street.",0,0,GBP,University of Glasgow Library,https://schema.org/EventScheduled,2024-03-12T11:00:00Z,2024-03-12T11:20:00Z,Tour of University of Glasgow Main Library,"Take a tour of the Main University of Glasgow Library, led by one of our friendly staff members.",https://www.eventbrite.co.uk/e/tour-of-university-of-glasgow-main-library-tickets-381700625847,glasgow,Sold out
NA,NA,"Enjoy some gentle songs, rhymes, cuddles and tickles with your baby at these free, fun-filled Bookbug sessions. Morning Sessions:  Particularly suitable for toddlers (but babies are welcome)  Afternoon Sessions:  Particularly suitable for babies (but toddlers are welcome) B﻿ooking recommended in case of changes but not essential.",0,0,GBP,East Dunbartonshire Libraries,https://schema.org/EventScheduled,2024-03-12T14:00:00Z,2024-03-12T14:30:00Z,Bookbug @ Milngavie Library,"Songs, rhymes and stories for your little ones.  Age 0-3yrs.",https://www.eventbrite.co.uk/e/bookbug-milngavie-library-tickets-412946884247,glasgow,Sold out
NA,NA,"Fancy joining us for a wee cuppa and a chat? Come join us at 11am on Tuesdays for FREE and friendly session. We're super excited that you can join us at our studios for some wellbeing activities and a wee natter. What to expect: We'll begin each week with a relaxation session but after that there is no agenda other than to ignite a wee social spark. Natasha, our host, has over 10 years experience as a health professional and qualified as a transformational coach in 2019. She currently works as a freelance speech and language therapist and Makaton signing tutor, providing holistic treatment programs to families and training in education settings. She also works closely with clients experiencing chronic pain or health conditions who are seeking more joy in their lives and a powerful mindset shift around their body experience. Natasha is passionate about well-being practices and self development, knowing the incredible positive impact it has had on her own mental and physical health. Her other passions are for all things creative - drama, music (especially musicals), poetry, art and dance, and of course, her very cute toddler and kitten who she spends the majority of her time with! She cannot wait to get to know you and make you a cuppa.",0,0,GBP,The Wee Retreat,https://schema.org/EventScheduled,2024-03-12T11:00:00Z,2024-03-12T12:00:00Z,"Wee Cuppas - Free Cuppa, Cake and Calm",Come join us at 11am on Tuesdays for FREE and friendly session. We're super excited that you can join us at our studios for some wellbeing.,https://www.eventbrite.co.uk/e/wee-cuppas-free-cuppa-cake-and-calm-tickets-763875230377,glasgow,Sold out
NA,NA,"This weekly drama club offers a creative space for young people 11-18 to express themselves and work collaboratively with others. What to expect? We offer a safe and supportive space for young people to explore their imagination, build confidence, and make new friends. Our experienced and friendly facilitators Scott and Emma from Stravaig Theatre, will lead engaging activities and games that promote teamwork, communication, and self-expression. You'll have the chance to try out different roles, practice improvisation, and develop your acting skills. Plus, you'll have the opportunity to perform in front of a live audience and showcase your talents! Our drama club is designed for all young people aged 11-18 who are looking for a positive and productive activity to have some time for themselves. This is a welcoming environment where you can relax, have fun, and be yourself. Arrive from 4.30pm, meet new people, fuel up with some snacks and socialise. Session runs from 5pm to 6.15pm and we'll have a short cool down / reflection at the end. Want to get in touch with the organisers? Contact scott.thomas@stravaigtheatre.com or emma.mcneill@stravaigtheatre.com for more info",0,0,GBP,Stravaig Theatre,https://schema.org/EventScheduled,2024-03-12T16:30:00Z,2024-03-12T18:15:00Z,Free After School Drama Club,"Free Weekly Drama Club for Young People 11- 18 to unleash your creativity. Fully funded, snack and juice provided. Get in touch for more.",https://www.eventbrite.co.uk/e/free-after-school-drama-club-tickets-763356368447,glasgow,Sold out
NA,NA,"THE WORKSHOP AGENDA During this eye-opening workshop, we’re going to show you everything you need to know to accomplish the following: - Double/triple your current lead flow every month - Double your current sales volume - Learn simple, easy-to-implement, no-cost strategies that will instantly add cash flow to your business - How to effectively market your business on the internet - How to get your website 10X more productive than it is right now - How to generate the exact same PROFIT as a £1 million business but with just 25% of that revenue - How to use joint ventures and affiliates to double your sales this year Not only will we share our many years of experience in helping small business owners to build multimillion-pound businesses... But you will be attending with a cross-section of your fellow local business owners here in the Glasgow area eager to share their real-life experiences and successes so we can all discover what is working and what is NOT working locally. Since only ONE business per industry will be represented at this workshop, no one will have any reservations about revealing what is working well for their specific business. The information you will leave this workshop with will enable you to go back to work and literally out-market, out-sell, and out-position your competition.",0,0,GBP,Going4profit,https://schema.org/EventScheduled,2024-03-12T12:00:00Z,2024-03-12T14:00:00Z,How to double your profits in 2024,Learn the strategies that will double your business in 2024,https://www.eventbrite.com/e/how-to-double-your-profits-in-2024-tickets-793571572937,glasgow,Sold out
NA,NA,"💥 UNLEASH YOUR INNER WARRIOR! 💥
 Attention, fearless warriors! 👊💪
 We're thrilled to announce an extraordinary opportunity that will empower you with self-defence skills and boost your confidence. Get ready to experience the ultimate adrenaline rush with a FREE TRIAL Krav Maga Self-defence Class, right here in our own community! 🥋🔥
 📅 DATE: Every Tuesday 
 ⏰ TIME: 7:00pm - 8:30pm
 📍 LOCATION: 170 Queens Drive G42 8QZ 
 Krav Maga, the renowned Israeli self-defence system, is a game-changer when it comes to protecting yourself and your loved ones. Whether you're a complete beginner or have some martial arts background, this class is tailored to suit all skill levels. 💥👥
 Here's what you can expect from this exhilarating session:
 ✅ Learn practical self-defence techniques
 ✅ Develop situational awareness and quick reflexes
 ✅ Boost your confidence and mental resilience
 ✅ Unleash your inner strength and warrior spirit
 Our experienced Krav Maga instructors will guide you through each step, ensuring you feel safe, supported, and empowered throughout the class. 🙌💪
 But that's not all! At IKMS Glasgow Krav Maga, we believe that self-defence extends beyond physical techniques. It's about fostering a strong community, building lifelong friendships, and empowering each other to overcome challenges. Joining our Krav Maga family means gaining a support system that will be there for you every step of the way. 👥🤝
 Don't miss out on this incredible opportunity to discover the warrior within! Secure your spot in a FREE TRIAL Krav Maga Self-Defence Class by booking via our website. Limited spots are available, so act fast! ⚡️🔒
 Tag your friends who need to experience the power of Krav Maga! Together, let's learn, grow, and embrace our inner warriors. 🌟👊
 Remember, your safety and confidence matter. Take the first step towards becoming the strongest version of yourself. We can't wait to see you at IKMS Glasgow Krav Maga! 💥🥋",0,0,GBP,IKMS Glasgow Krav Maga,https://schema.org/EventScheduled,2024-03-12T19:00:00Z,2024-03-12T20:30:00Z,FREE Trial Adults Krav Maga Class - Southside - IKMS Glasgow Krav Maga,FREE Trial Krav Maga  Self-defence Class in the Southside of Glasgow,https://www.eventbrite.com/e/free-trial-adults-krav-maga-class-southside-ikms-glasgow-krav-maga-tickets-646066511327,glasgow,Sold out
NA,NA,NA,0,0,GBP,Springburn Harriers,https://schema.org/EventScheduled,2024-03-12T18:15:00Z,2024-03-13T18:15:00Z,Tuesday  Sessions,This is the Tuesday  sessions.  See website (www.springburnharriers.co.uk) for session details.,https://www.eventbrite.co.uk/e/tuesday-sessions-tickets-125770209081,glasgow,Sold out
NA,NA,"J oin us for lots of games & play in the Cage. Pop Up Play - Kids is suitable for children 5-12 years without an adult. Please bring your child along to their first session so we can complete a consent form. This session is for children living in Springhall. Under 5’s must attend with an adult. Pop Up Play sessions mean that all children are free to come and go as they please. Staff/volunteers cannot provide child care for your children during sessions. They are employed to set up and make best use of equipment and to provide activities. In cases of very extreme weather, sessions may be closed with little notice or part way through a session. Please make sure your children can contact you or get home safely. Please ensure your children are appropriately dressed to play outside and have sun cream and hats if required.",0,0,GBP,Project 31,https://schema.org/EventScheduled,2024-03-12T17:30:00Z,2024-03-12T18:30:00Z,Pop Up Play Kids - Springhall,Pop Up Play Kids - Springhall,https://www.eventbrite.co.uk/e/pop-up-play-kids-springhall-tickets-796071941607,glasgow,Sold out
NA,NA,Are you struggling to find the right job with the right employer? Our Outreach Hubs are here to help! Come and meet our friendly team who will work with you to find the perfect match for your skills and experience.,0,0,GBP,PeoplePlus UK,https://schema.org/EventScheduled,2024-03-12T10:30:00Z,2024-03-12T14:00:00Z,Gorbals Parish Church Outreach Hub,Come and join us at our Outreach Hubs!,https://www.eventbrite.co.uk/e/gorbals-parish-church-outreach-hub-tickets-687949153437,glasgow,Sold out
NA,NA,Are you struggling to find the right job with the right employer? Our Outreach Hubs are here to help! Come and meet our friendly team who will work with you to find the perfect match for your skills and experience.,0,0,GBP,PeoplePlus UK,https://schema.org/EventScheduled,2024-03-12T09:30:00Z,2024-03-12T16:30:00Z,Brightworks Outreach Hub,Come and join us at our Outreach Hubs!,https://www.eventbrite.co.uk/e/brightworks-outreach-hub-tickets-687941881687,glasgow,Sold out
NA,NA,Are you struggling to find the right job with the right employer? Our Outreach Hubs are here to help! Come and meet our friendly team who will work with you to find the perfect match for your skills and experience.,0,0,GBP,PeoplePlus UK,https://schema.org/EventScheduled,2024-03-12T10:00:00Z,2024-03-12T14:00:00Z,Calvay Community Centre Outreach Hub,Come and join us at our Outreach Hubs!,https://www.eventbrite.co.uk/e/calvay-community-centre-outreach-hub-tickets-687931962017,glasgow,Sold out
NA,NA,"East Dunbartonshire Schools Art Exhibition  Remembering John McLean 100th Anniversary For this year’s competition, we linked with John MacLean 100th Anniversary and exploring challenges that children and young people faced during the Victorian period as inspiration for artwork. 1908 Children and Young Persons  Act was created to protect the poorest children in society. The poor children of Britain were treated as an underclass of Victorian society and given little consideration by the majority. The emergence of social reformers (such as John McLean) and women’s suffrage (and their work in children’s education and welfare) shone a light on the appalling conditions in which many children lived and worked. The average age at which children started work in early 19th-century Britain was 10 years old. Finalist Exhibition: Art work short listed and selected by a panel of judges. Ages:  P1 to S6 Where: Thomas Muir Coffee Shop, 100 Crowhill Road, Bishopbriggs, G64 1RP Time: 10am to 3pm (Tues - Sat)    Free (Drop in)",0,0,GBP,Friends of Thomas Muir,https://schema.org/EventScheduled,2024-03-12T10:00:00Z,2024-03-12T15:00:00Z,East Dunbartonshire Schools Art Exhibition 2023 - 2024,"Last year’s competition was a great success with over 2000 entries, 25 pictures were professionally framed and went on public view.",https://www.eventbrite.co.uk/e/east-dunbartonshire-schools-art-exhibition-2023-2024-tickets-703332204557,glasgow,Sold out
NA,NA,"Art for Baby is back at the Gallery of Modern Art! In these relaxed and informal workshops, you and your baby will have the chance to explore our galleries at your own pace, have conversations, and make some easy projects for or with your baby to take away! The workshops will be held in our rooftop studio, arranged with soft foam mats and cushions, carefully curated sensory toys and books, so you can make and chat while entertaining, soothing or feeding your babies. Each month will have a different theme, so we encourage you to book for a full month of workshops. However, we know that plans can change, especially with a little one, so please make sure to cancel your booking if you cannot make it, as spaces are limited to make sure you can get an excellent experience.",0,0,GBP,GoMA - Glasgow Museums,https://schema.org/EventScheduled,2024-03-12T11:00:00Z,2024-03-12T12:00:00Z,Art for Baby,"A workshop for babies 0-walking and their carer, to experience contemporary art in a relaxed and welcoming environment.",https://www.eventbrite.co.uk/e/art-for-baby-tickets-794208698597,glasgow,Sold out
NA,NA,"We are an informal book club with a focus on feminist authors and books. Future reads are set by the group. You should be able to get a copy via Glasgow Libraries. Sometimes a little trip to the pub after for anyone wishing to join. Previous reads include Beloved by Toni Morrison, Being Emily by Anne Donnovan, Americanah by Chimamanda Ngozi Adichie, Invisible Women by Caroline Criado Perez, Testaments by Margaret Atwood, Becoming by Michelle Obama, The Good Immigrant by Nikesh Shukla, My Autobiography of Carson McCullers: A Memoir by Jenn Shapland, Girl, Woman, Other by Bernadine Evaristo, Bad Feminist by Roxane Gay, The Burning by Laura Bates, Headscarves and Hymens: Why the Middle East Needs a Sexual Revolution by Mona Eltahawy, Watermelon by Marian Keyes, A Decolonial Feminism by Françoise Vergès, Breasts and Eggs by Mieko Kawakami, Black on Both Sides: A Racial history of Trans Identity by C Riley Snorton , All About Love by bell hooks and Against The Loveless World by Susan Abulhawa and I Who Have Never Known Men by Jacqueline Harpman, Feminist City by Leslie Kern, Mask Off-Masculinity Redefined by JJ Bola, The Prime of Miss Jean Brodie by Muriel Spark, You Made A Fool of Death with Your Beauty by Akwaeke Emezi, Bunny by Mona Awad Feel free to contact us with any questions via feministbookclubglasgow@gmail.com or on Instagram @Feministbookclubglasgow Sign up to our newsletter, borrow previous reads and check out our reviews at feminist-book-club-glasgow.mailchimpsites.com",0,0,GBP,Feminist Book Club Glasgow,https://schema.org/EventScheduled,2024-03-12T18:30:00Z,2024-03-12T20:00:00Z,Feminist Book Club Glasgow,"Feminist Book Club in Glasgow. 
All welcome",https://www.eventbrite.co.uk/e/feminist-book-club-glasgow-tickets-162518313651,glasgow,Sold out
