Duration,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City,Ticket_Type
NA,Contact the organiser to request a refund.,"Comedy Untamed is Australia’s wildest comedy show. Doors open at 7:00pm with the show kicking off at 7:30pm at the Potts Point Hotel, a short walk from Kings Cross station. A night of killer comedians, improv, banter with drinks available all night. Earlybird - $19.99 tickets available, including booking fee if you book up to 1 week in advance (limited quantity available each week) Group Discount - Buy 4 tickets for the price of 3 (limited quantity available each week) The first half features a line-up of some of the country’s best stand-up comedians from internet stars to media personalities with an array of styles. We’ve previously had well known comics like Luke Kidgell, Concetta Caristo and Dave Hughes drop in so you never know who you might catch. The second half is when things really kick off. Beginning with the comedians testing their wits with line games and prompts that have gained millions of views across social media and continuing with a series of games, improv and sets that promise to push the boundaries and keep you entertained. Each week sees a different line-up of comedians and with the second half being largely improvised, every show is always different. Lineups are posted on the Comedy Untamed Instagram 1-2 days before the show but we always have surprise guests. We allow comedians to explore whatever topic they so choose. This means there is a high likelihood of controversial or sexual themes. Under 18s may attend with a guardian, although it is best to check with the venue as this may be subject to change. Comedy Untamed regularly sells out so it’s best to get your tickets nice and early. There may be tickets available at the door but often the show sells out so it's best to buy online. If there are a lot of comedians the show may run with stand up sets in both halves and on rare occaisons we may not do the line games. The show will generally end between 9:15 and 9:45pm. Potts Point Hotel is wheelchair accessible please inform the bar if the lift is required. For refund requests contact ID comedy or Comedy Untamed. info@idcomedy.com or info@comedyuntamed.com.",20.61,27.46,AUD,iD Comedy,https://schema.org/EventScheduled,2024-03-14T08:00:00Z,2024-03-14T10:30:00Z,Comedy Untamed Sydney - Thursdays,Sydney's Wildest Comedy Show every Thursday night!,https://www.eventbrite.com.au/e/comedy-untamed-sydney-thursdays-tickets-491161385927,sydney,Sold out
NA,Contact the organizer to request a refund.,"In this live workshop, discover and practice the behavioral science-backed framework to make efficient and confident decisions without losing your sleep (or your mind). Buy the Book here: https://lisonmage.com/act-before-you-overthink-buy",22.19,64.39,AUD,"Lison Mage | Author, Coach, Speaker, Facilitator",https://schema.org/EventScheduled,2024-03-14T07:00:00Z,2024-03-14T08:00:00Z,Conquer Overthinking And Make Lasting Changes,Learn the 4-step action model to train your mind to get the results you want and the happiness you deserve.,https://www.eventbrite.com.au/e/conquer-overthinking-and-make-lasting-changes-tickets-157422842961,sydney,Sold out
NA,No Refunds,"In this online class, I will be discussing the differences, similarities, advantages, and limitations of different school of thoughts such as lean startup, design thinking, and agile deployment. We will look at these closely from business/startups' point of view with a special inclination towards how tech startups flop or succeed.  I will dive deeper into these methodologies with relevant case studies. Key Takeaways: ✔️Unlimited Access to the Recording  ✔️Exclusive Hands-out materials via newsletters ✔️Certificate of completion upon request* Who is this for?  Why Me? In one word: Polymath. I help ambitious careerists and entrepreneurs in building their arsenal towards creative problem solving, authentic product design and development. My masterclasses are highly interactive and personalized. I look forward to having you onboard! Industrial Experience: Academic Background: #KeepHustling! LinkedIn: https://www.linkedin.com/in/katanai/ ----------------------------------------------------------- How can I contact the organizer with any questions? kat@medverselab.com 🙏U﻿pon Coursework fulfillment, No Refund Available as the Intellectual Property has already been compromised. Happy Learning!",61.12,77.77,USD,"Kat Usop, MSHI",https://schema.org/EventScheduled,2024-03-14T08:00:00Z,2024-03-14T11:00:00Z,STARTUPS × Understand Design Thinking vs. Lean Startup vs. Agile,"In this MINDSHOP™, get skilled up for a versatile, innovative startup ecosystem!",https://www.eventbrite.com/e/startups-understand-design-thinking-vs-lean-startup-vs-agile-tickets-577488923917,sydney,Sold out
NA,Contact the organizer to request a refund.,"Module 1: Introduction to Design Thinking Understanding Design Thinking Principles The Human-Centered Design Approach Real-World Applications of Design Thinking Module 2: Empathize and Understand Users The Importance of Empathy in Product Design Conducting User Research and Interviews Creating User Personas and Journey Maps Module 3: Define the Problem Problem Framing and Identification Defining the Design Challenge Creating Problem Statements Module 4: Ideation and Creativity Techniques for Ideation and Brainstorming Encouraging a Culture of Creativity Idea Selection and Prioritization Module 5: Prototyping and Testing Rapid Prototyping Techniques Conducting User Testing Gathering and Analyzing Feedback Module 6: Iterate and Refine The Iterative Nature of Design Thinking Incorporating User Feedback for Improvement Pivoting and Making Informed Changes Module 7: Integrating Design Thinking into Product Development Design Thinking in Agile and Lean Environments Collaborating Across Cross-Functional Teams Overcoming Common Implementation Challenges Module 8: Case Studies and Examples Analysis of Successful Products Developed with Design Thinking Learning from Real-World Design Challenges Course Format: R﻿eading Appetizers:  https://www.katusop.com/blog I own multiple businesses and shoestring travel the world. (digital nomadism)  2020 Finalist at IdeaFest, Danville, VA 2020 Finalist at NC Showcase, Raleigh, NC 2019 Recipient of MU School of Medicine's Donald Lindberg Award's Innovation in Health IT R&D Manager at Duke University – Biomedical Engineering Dept.  Former University Lecturer at ENSET Biomedical Engineering School Peer Reviewer at IEEE Journal of Biomedical & Health Informatics (JBHI) Peer Reviewer at Journal for Medical Internet Research (JMIR) Public Speaker: USA, Hong Kong, Malaysia, Morocco, Philippines (+30 talks) Author of “Gamified Psychosphere” | ""Gamifying Surgery"" eBooks (Kindly and Google Books 2020) HIT | Design Thinking Consultant at medverselab.com Holder of Engineering Diploma in Manufacturing Engineering and Management with Specialization in Biomedical Engineering Advanced Degree (MS.PhD) in Health Informatics Co-founder of TechVerse Coworking Space, Rabat City, Morocco – the first tech-oriented coworking space in the kingdom. Industrial background in Early-Startup Business Management and Operations (since I managed an incubator at Techverse) Chief Software Architect of Sutures App – Gamified Gastro-intestinal e-Surgery Simulator (Check it out! ) Research Fellow at the University of Missouri’s Center for Biomedical Informatics. Chief Design Thinker / Information Architect at Sinclair School of Nursing – HEAR App Founder of GINA HEALTH – Gamified AI Startup (www.meetgina.co) Bio: Katusop.com Twitter: @itskatusop Email: kat@medverselab.com",39.7,57.77,USD,"Kat Usop, MSHI",https://schema.org/EventScheduled,2024-03-14T08:00:00Z,2024-03-14T11:00:00Z,*NEW* MINDSHOP | Design Thinking: The HolyGrail of Innovative Products,"“We must design for the way people behave, not for how we would wish them to behave.” ― Donald A. Norman",https://www.eventbrite.com/e/new-mindshop-design-thinking-the-holygrail-of-innovative-products-tickets-736373752717,sydney,Sold out
NA,Contact the organizer to request a refund.,"C﻿OURSE AGENDA:  W﻿HO IS THIS FOR? T﻿AKEAWAYS WITH THE COURSE:  A﻿BOUT ALGORYTHM ACADEMY: A﻿lgorythm Academy is an online learning platform that prepares students for the Industry's most sought-after skills in AI, Data Science, Algorithm Design and Coding. Algorythm Academy fosters a strong network amongst its  Alumni. Also, it conducts frequent industry-based case challenges for existing and past students. Algorythm Academy's mission is all about making sure you are ready to take on any data challenge!",70.92,105.48,USD,"Kat Usop, MSHI",https://schema.org/EventScheduled,2024-03-14T08:00:00Z,2024-03-14T11:00:00Z,ALGORYTHM™|Data Science vs Artificial Intelligence: Clarify Your Doubts,"""The Technology you use impresses no one. The experience you create with it is everything""  – Sean Gerety",https://www.eventbrite.com/e/algorythmtmdata-science-vs-artificial-intelligence-clarify-your-doubts-tickets-642651085697,sydney,Sold out
NA,Contact the organizer to request a refund.,"Trade daily and get sustainable daily consistent profit trading Crypto-Currencies, Forex & VIX 75. Our exclusive services enable you to interact daily with our best mentors with over 10 years of experience applying technical analysis strategies and making sustainable consistent returns. Fund account with your trusted forex brokerage company and get all our exclusive services.",1500,1500,USD,Fibonacci retracement | Multi-timeframe strategy.,https://schema.org/EventScheduled,2024-03-14T00:00:00Z,2024-03-14T03:00:00Z,Foreign Exchange Account | Corporate & SMEs Finance.,Trade financial market and make  daily consistent profit.,https://www.eventbrite.ch/e/foreign-exchange-account-corporate-smes-finance-tickets-590083655097,sydney,Sold out
NA,Contact the organizer to request a refund.,"Do you spend your time playing with Ouija boards and watching spooky videos indoors? Yawn. Newsflash: your twenty-year-old house is about as haunted as YouTube – MySpace at a push. The present (and past) is outside, in real life, where all the creepy buildings, monuments and verifiable ghost sightings hotspots are. With this in mind, we’re inviting you to visit places that are truly haunted. Let that sink in for a moment. The route you will follow is full of haunted and spooky places, mysterious clues and challenges, and real facts/accounts from the past and present. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in the first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. Let's play a real-world adventure! HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲] 3. Head to the starting point📍 - Available 24/7 - Pause and resume anytime - You can play offline WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! - - - - - More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 130 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 300 different experiences created by a growing network of local content creators and event organizers.",15.99,49.99,AUD,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-13T01:00:00Z,2024-03-13T02:30:00Z,Ghosts of Sydney: Haunting Stories Outdoor Escape Game,Looking to get spooked or spook someone else? Then put on your vampire teeth and get booking: this is your opportunity to do exactly that!,https://www.eventbrite.com/e/ghosts-of-sydney-haunting-stories-outdoor-escape-game-tickets-517553485407,sydney,Sold out
NA,Contact the organiser to request a refund.,"Welcome to Rozelle Rascals playgroup! We meet every Monday and Thursday behind the Chapel Hill Church at 665A Darling Street. Session times are: Monday & Thursday 9:30 - 11am, with pre-walkers, indoors featuring sensory toys, music, parachute and instruments. All ages, outdoors featuring ride-on toys, swings, slide, train set, craft table, and more! Cost is $5 per family per session once you have your Playgroup NSW annual membership (Not a member? Click here to join today https://bit.ly/2YKKB9b). We have indoor and outdoor play spaces and operate regardless of weather! Just bring yourselves and whatever you usually need when out and about (hat, water, snacks etc). We look forward to seeing you soon!",5.65,5.65,AUD,Rozelle Rascals Volunteers,https://schema.org/EventScheduled,2024-03-13T22:30:00Z,2024-03-14T00:00:00Z,Rozelle Rascals - all ages playgroup,Rozelle Rascals - All ages playgroup.,https://www.eventbrite.com.au/e/rozelle-rascals-all-ages-playgroup-tickets-142606392559,sydney,Sold out
NA,Contact the organizer to request a refund.,"Follow clues to uncover the history of Sydney and discover the inspiring stories of the people of The Rocks, the stunning views from Observatory Hill, and the ruins at Foundation Park. Get in the shoes of a former convict trying to make a new life for himself in 19th-century Australia, a land of wonders and new possibilities.  Are you ready to discover Sydney’s secret? The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO  The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",15.99,49.99,AUD,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-13T01:00:00Z,2024-03-13T02:30:00Z,Sydney Outdoor Escape Game: From Prison to Freedom Land,"Follow clues, solve puzzles, discover new places and learn incredible stories of the city's past and present during this city adventure.",https://www.eventbrite.com/e/sydney-outdoor-escape-game-from-prison-to-freedom-land-tickets-665090622957,sydney,Sold out
NA,Contact the organizer to request a refund.,"There’s an art thief on the loose in Sydney!In the role of detective, follow the clues the thief is leaving for you on artwork around the city. Can you outsmart the thief and bring them to justice?In this quest, you'll discover some of Sydney's most unique and inspiring street art. It will make you look at the city in a whole new way. The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",15.99,49.99,AUD,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-13T01:00:00Z,2024-03-13T02:30:00Z,Street Art of Sydney Outdoor Escape Game: Catch an Art Thief,"Follow clues, solve puzzles, discover new places and learn incredible stories of the city's past and present during this city adventure.",https://www.eventbrite.com/e/street-art-of-sydney-outdoor-escape-game-catch-an-art-thief-tickets-770120831137,sydney,Sold out
NA,Contact the organiser to request a refund.,"Designed as classrooms in 1856 by Henry Robertson, the S.H. Ervin Gallery now features seven exhibitions a year. The Gallery’s exhibition program is designed to explore the richness and diversity of Australian art, both historical and contemporary, and present it in new contexts. The Gallery is renowned for encouraging research and promoting scholarly appraisal of artists from all periods of Australian art history. In addition, the S.H. Ervin Gallery has developed an excellent name for presenting important exhibitions and programs that recognise the valuable contribution made by Australian women artists. Access our exhibition calendar here. Tickets can be used for day of purchase between 11am and closing at 5:00pm (final admissions at 4.30pm). Important Information for Visitors By purchasing a ticket, you agree to our  Terms & Conditions of Entry.  Please keep your ticket safe, as you will be asked to present your ticket at point of entry. You can do this by either printing a copy or displaying a digital version on your selected device. Get involved with the National Trust (NSW) Become a member and enjoy many benefits including access to Australia’s heritage places and in over 60 countries. Subscribe to our eNews for the latest heritage news, special offers and events.",0,44.67,AUD,National Trust of Australia (NSW),https://schema.org/EventScheduled,2024-03-13T00:00:00Z,2024-03-13T06:00:00Z,S.H. Ervin Gallery – General Entry,Visit the S.H. Ervin Gallery at Observatory Hill (The Rocks),https://www.eventbrite.com.au/e/sh-ervin-gallery-general-entry-tickets-198181605517,sydney,Sold out
NA,Refunds up to 7 days before event,"If, like many women, applying makeup makes you frustrated, messes with your self-esteem or leaves you wondering why you never get it right, we are here to remind you, you're not alone! Over the years your hair changes, your skin changes and you aren't wearing the same clothes you wore a decade ago! The best way to update your look and learn what suits your face shape, style and colouring is to attend one of our Makeup Masterclasses - limited to 6 per session only. We teach how with just a few staple products you can take your look from desk to dining table to dancing around your neighbour's living room or simply a natural everyday look to meet the girls for lunch. Julie has been a Professional Makeup Artist and trainer for 31 years - ""I love helping ladies feel more confident in their own skin!"" Zoe has been a Professional Makeup Artist and trainer for 10 years - ""to me makeup is about expressing yourself!"" Usually $250 per person we have a special offer of just $49 + a free mascara ""We are so excited to share as much of our knowledge as we can with you and help you create your desired flawless .....everyday makeup look"" - Julie & Zoe Diamond xo Learn How to Apply * Foundation in the right shade for you and be colour matched * Concealer * Powder * Eye shadow application with our NEW 2023  Party Season Looks * Mascara * Eyeliner * Bronzer + Contouring + Highlighting * Blusher * Lipstick + Lip Liner * 2.5hrs  Express lesson with 2 MUA'sto guide you * Skin Analysis + Mini Facial before makeup * Makeup Workbook to take home * Colour Coding chart personalised to your tones * One on one consultation at the end of class * Discounts on future classes * Luxury Gift Pack and A FREE MASCARA * Glass of bubbles to finish * Class value $250 p/h - Special Offer: Just $49 per class * Nothing!!  All makeup provided - mini facial to start. • There will be brushes to use for the session however you may bring your own brushes & makeup bag if you like. * A willingness to learn and have fun Did you know makeup has an expiry date?  When your makeup goes off, the bacteria can cause irritations on the skin and eyes, especially with old mascara and eyeliners. I know how hard it is to throw out makeup you've spent $$$ on, but think about your skin health, that's definitely a high importance! Even if you don't use your palettes often, they hold bacteria from when you've used them in the past. Eww! Products that go off in 3-4 months: - Mascara 👁 - Liquid Eyeliner  - Creme Eyeliner (Kohl) 🫣 Products that go off after 1yr: - Concealer - Liquid foundation 💁‍♀️ - Creme blush  - Eyeshadow  - Lipgloss 👄 - Nail polish  Products that go off after 2yrs: - Powder blush  - Powder foundation - Eyeliner Pencil  - Lipstick 💄  Who's ready for a top up!? We love showing everyday women HOW to apply makeup and feel confident in their own skin. The best way to learn is hands on. With our Makeup Masterclass it's all about beginners and regular makeup users. Either way you have us for 2 hours - so we can ensure you get the best service. Take a look at some of our Before and After pics.",49,49,AUD,Julie Diamond Beauty,https://schema.org/EventScheduled,2024-03-14T07:30:00Z,2024-03-14T10:00:00Z,Makeup Classe Balmain - Feb/Mar   Only $49!,A fun hands on makeup class designed to enhance your natural pretty!  Join our Mascara SWAP bring your OLD Mascara - we gift you a NEW ONE!,https://www.eventbrite.com.au/e/makeup-classe-balmain-febmar-only-49-registration-645867857147,sydney,Sold out
NA,Refunds up to 7 days before event,"BREAKING NEWS! Shark Tank’s Steve Baxter has opened StartUpCoffs. The NSW government has chosen Nimbull to be the official eCommerce trainers of the event. 6:30 pm to 8:30 pm Webinar: Zoom Conference link will be provided. Or Suite 4, Level 1
 102 Gloucester Street
 The Rocks, NSW, 2000 Take an important step towards securing long term eCommerce success. ORDER NOW to reserve your spot and avoid disappointment as our small intimate group often sell out fast.",299,299,AUD,Nimbull Digital Marketing,https://schema.org/EventScheduled,2024-03-14T07:30:00Z,2024-03-14T09:30:00Z,eCommerce Beginners Training - Thursday Nights - Webinar or Sydney CBD,Smart People Don’t Shop On Thursday Nights. They Learn to Sell!,https://www.eventbrite.com.au/e/ecommerce-beginners-training-thursday-nights-webinar-or-sydney-cbd-tickets-71331573657,sydney,Sold out
NA,Contact the organizer to request a refund.,"Cockatoo Island is a beautiful location with a dark history. Once used as a prison for Sydney's worst criminals, the island is filled with secrets waiting to be discovered. In this quest, you'll learn what life was like for the convicts sentenced to a life of hard labour on Cockatoo Island. Can you solve the challenges and escape the island? The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO  The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",15.99,49.99,AUD,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-13T01:00:00Z,2024-03-13T02:30:00Z,Sydney Outdoor Escape Game: Escape from Cockatoo Island,"Follow clues, solve puzzles, discover new places and learn incredible stories of the city's past and present during this city adventure.",https://www.eventbrite.com/e/sydney-outdoor-escape-game-escape-from-cockatoo-island-tickets-654410006947,sydney,Sold out
NA,Refunds up to 7 days before event,"Certificate: Course Completion Certificate Language: English Duration: 1 Day																						   Credits: 8 Course Delivery: Classroom/ Virtual Live / Onsite Course  Overview: Reflective Practice is a theory by which modern and traditional self-improvement ideas can be more clearly defined, refined, expanded, adapted, taught, adopted and applied, for the purposes of personal development, teaching and coaching, and wider organizational improvement. Reflective Practice enables clearer thinking, and reduces our tendencies towards emotional bias. This Workplace Reflective Practice training is suitable for anyone within an organization and will assist the participants in improving their working practices and increasing business performance. Whether on the shop floor or in the head office, everyone could benefit from the principles within this training. Course Contents: Enhance the self-development skills of your employees to help ensure business success. The process of Reflective Practice has many advantages.  It means, as professionals, your employees are keeping up-to-date with the latest thinking and methodologies.  Reflection also helps to develop emotional intelligence, particularly if we reflect on feelings, reactions and behaviors.  Finally, reflection is the key to improvement for both the individual and the organization. Essentially, Reflective Practice is a method of assessing our own thoughts and actions, for the purpose of personal learning and development.  Reflective Practice is a very adaptable process. It is a set of ideas that can be used alongside many other concepts for training, learning, personal development, and self-improvement. Reflective Practice is mainly concerned with self-development as it enables future personal growth. The process of Reflective Practice has many advantages.  It means, as a professional, you are keeping up-to-date with the latest thinking and methodologies.  Reflection also helps to develop emotional intelligence, particularly if we reflect on feelings, reactions and behaviors.  Finally, reflection is the key to improvement. Course Topics: Various experts have produced Reflective Practice models to help people use Reflective Practice more deliberately, proactively, and effectively. These course materials explore five models during the course. By studying the purpose and use of each, participants will find that they prefer some to others, and that some models are better used for different situations. Course Features: At the end of this high performing teams training course, you will be able to: Certification: Once after the training you receive course completion certificate from Mangates. Note: However, catering to the demands of busy professionals, our virtual training programs are as effective as face-to-face learning. Reach us at info@mangates.com for dates and details of instructor-led live Virtual Sessions.  If you would like to get this course customized and delivered exclusively for your group, we have an On-Site Training Option, you can reach us at info@mangates.com for more details about on-site or corporate training. Offers: Groups of 3 people 10% Discount Groups of 5 people 15% Discount Groups of 10 people 20% Discount Public Speaking Training: According to a 1973 survey by the Sunday Times of London, 41% of people list public speaking as their biggest fear. Forget small spaces, darkness, and spiders, standing up in front of a crowd and talking is far more terrifying for most people. Through this workshop your participants will become more confident and relaxed in front of an audience which will translate into a successful speaking event. Leading Effective Teams Training: This training based on leading teams will help you to develop anyone that leads a team or is involved in a leadership role. It is also useful for those that are about to embark on a position of leadership or need to develop their leadership skills. Train the Trainer Training: Whether you are preparing to be a professional trainer, or you are someone who does a bit of training as a part of their job, you always want to be prepared. Your participants will understand that training is a process where skills, knowledge, and attitudes are applied in a unique way. Presentation Skills Training: In a survey carried out amongst experienced, middle and senior executives, designed to determine the things that they feared most, public speaking came out as number one. Death was eighth on the list! So, most of us would rather die than stand up and present! Practical Sales Skills Training: These practical sales skills training has been developed for salespeople or people who are required to sell as part of their role. This course is applicable for both people relatively new to sales as well as those who have a lot of experience as the content is flexible enough to adapt to suit the audience. Conflict Management Training: Disagreements, differences of opinion and conflicting perspectives on key issues inevitably arise in any context where people are working together. Research has shown that workplace conflicts can become highly destructive. Negative emotions may be stirred up, poisoning team morale, creating stress and destroying relationships. Power Query and Power Pivot for Excel Training: Power BI (including Power Query & Power Pivot) are the biggest Excel news items in the last 10 years. They give Excel users the power to draw information out of multiple sources, link it together then perform calculations on it that can then be sliced & diced any way you want. Essential Management Skills Training: Every day, managers solve difficult problems, turn organisations around, and achieve astonishing performance. To be successful, every organisation needs good managers. Manager Management  Training: With this course, you will be able to provide the skills, guidance, and empowerment to your team of managers. They will then be better suited in leading and motivating their team and thus produce fantastic results. To be a successful manager means having a wide range of skills. Through this workshop, you will be able to disperse your knowledge and experience throughout your leadership team. Sales Presentation Mastery Training: Sales are the absolute most essential component of any business, and selling skills are the most highly valued skills in today’s business landscape. The world's fastest growing and most successful businesses have one thing in common: they have effective sales people that drive their business forward. Time Management Training: Personal time management skills are essential for professional success in any workplace. Those able to successfully implement time management strategies are able to control their workload rather than spend each day in a frenzy of activity reacting to crisis after crisis - stress declines and personal productivity soars! These highly effective individuals are able to focus on the tasks with the greatest impact to them and their organization. Internet Marketing Fundamentals Training: Marketing has changed dramatically over the last decade. Marketing is all about communicating, and the Internet has completely changed the way people communicate. The Internet is a marketer's dream come true, especially with social media, as you have a low-cost marketing tool that can reach a large audience.",582.62,847.33,AUD,Mangates,https://schema.org/EventScheduled,2024-03-13T22:30:00Z,2024-03-14T06:30:00Z,Workplace Reflective Practice 1 Day Training in Sydney,Our classroom  and corporate training provides you the opportunity to interact with instructors and benefit from face-to-face instruction.,https://www.eventbrite.com/e/workplace-reflective-practice-1-day-training-in-sydney-tickets-753247462437,sydney,Sold out
NA,Refunds up to 7 days before event,"Certificate: Course Completion Certificate Language: English Duration: 1 Day Credits: 8 Course Delivery: Classroom / Virtual Live / On-Site Course Overview: Every day, managers solve difficult problems, turn organizations around, and achieve astonishing performance. To be successful, every organization needs good managers. This Essential Management Skills training is suitable for anyone that works in a management or leadership role. They will provide the perfect foundation for new managers to develop and grow while giving existing managers the chance to review their current skills and build on their performance. Course Contents: Develop the managers in your business and increase organizational performance The nature of management is to motivate and coordinate others to cope with diverse and far-reaching challenges. Managers set up the conditions that help other people perform well. In the past, many managers exercised tight control over employees. But the field of management is undergoing a revolution that asks managers to do more with less, to engage whole employees, to see change rather than stability as natural, and to inspire vision. These management skills training course materials will provide managers with the tools and techniques to perform effectively in the modern business world. Helping them to inspire their team and set engaging targets to increase their chances of ensuring success. Why is taking this Essential Management Skills training course a good idea? Well, just imagine if you were better able to: This management skills training is designed to give leaders and managers the essential skills they need to not only improve their own skills but also drive the performance improvement of the people in their teams. The overall aim is to improve their ability to engage and motivate those around them and to increase business success through effective management techniques. Course Topics: This course is highly interactive and includes activities, discussions and exercises throughout to both engage the learners and help embed the learning. Course Feature: At the end of this Essential Management Skills training you will be able to: Certification: Once after the training, you receive a course completion certificate from Academy for Pros. Who can Attend? Anybody who is interested in learning Essential Management Skills. Note: However, catering to the demands of busy professionals, our virtual training programs are as effective as face-to-face learning. Reach us at info@academyforpros.com for dates and details of Instructor Led Live Virtual Sessions.  If you would like to get this course customized and delivered exclusively for your group, we have an On-Site Training Option you can reach us at info@academyforpros.com for more details about on-site or corporate training. Offers: Groups of 3 people 10% Discount Groups of 5 people 15% Discount Groups of 10 people 20% Discount",582.62,847.33,AUD,Academy for Pros,https://schema.org/EventScheduled,2024-03-13T22:00:00Z,2024-03-14T06:00:00Z,Essential Management Skills 1 Day Training in Sydney,Our classroom training provides you the opportunity to interact with instructors and benefit from face-to-face instruction.,https://www.eventbrite.ca/e/essential-management-skills-1-day-training-in-sydney-tickets-755264064147,sydney,Sold out
